r,sigma,Df,A,W,PiC_transfer,PiC_net,p,Q,S,CS,PiAI,Roy,NashVal
0.20394,1.0,5.084833055660512,371.897108235552,83339.58241805437,0.45055800443635513,-1.6905038435766076e-08,5.588884923912815,0.4392184931794236,2.454741614834184,80.44467294108499,1988.5141502392269,0.5006200049292835,-inf
0.20493,1.0,5.0865944002246,371.9615137162837,83362.21925235816,0.4534489774616585,-4.8019952814115646e-08,5.596708419533409,0.4392863372862713,2.4585575424760675,80.46952671470369,1989.1285113736647,0.5038321971796205,-inf
0.20592,1.0,5.088361228486529,372.0261085123376,83384.92650154358,0.4563489521899596,-1.7619274572666656e-08,5.6045539808071245,0.43935438193229076,2.462385350243674,80.49445780893487,1989.7447837985153,0.5070543913221773,-inf
0.20691,1.0,5.090133566136949,372.0908934641172,83407.70449535563,0.4592579707268851,2.410914134998166e-09,5.612421701796248,0.43942262801237525,2.4662250937169947,80.51946658587906,1990.3629764645493,0.5102866341409834,-13.048795968044068
0.2079,1.0,5.091911439018984,372.15586941672217,83430.55356547936,0.4621760754403865,-4.762199381502797e-08,5.620311677097144,0.4394910764264089,2.470076828819339,80.54455340977097,1990.983098375296,0.5135289727115406,-inf
0.20889,1.0,5.093694872975767,372.2210372143693,83453.47404328,0.46510330894874,2.7220565002039625e-08,5.628224001759182,0.439559728072674,2.473940611745363,80.56971864456574,1991.605158527373,0.5167814543874889,-11.836500631665935
0.20988,1.0,5.09548389423159,372.2863977143125,83476.46626544402,0.4680397141570743,7.706186515576975e-08,5.636158771498265,0.4396285838642856,2.4778164991480542,80.59496265996567,1992.2291660594615,0.5200441268411936,-11.316026102270456
0.21087,1.0,5.0972785291632094,372.35195177847436,83499.53057059036,0.4709853342388128,-2.9686159663810946e-08,5.644116082574111,0.43969764471930484,2.481704548030186,80.62028582780059,1992.855130162833,0.5233170380431252,-inf
0.21186,1.0,5.099078803994917,372.41770026230193,83522.66729475331,0.47394021260929425,7.611964285558771e-08,5.652096031624468,0.43976691154757486,2.4856048155977963,80.64568851720259,1993.483059962076,0.5266002362325491,-11.321862601206272
0.21285,1.0,5.100884745560874,372.4836440426019,83545.87678266657,0.47690439299818954,6.478038159229983e-08,5.660098716090439,0.43983638528358693,2.48951735963349,80.67117110666142,1994.1129648130868,0.5298937699979883,-11.402356408261708
0.21384,1.0,5.102696380619011,372.5497839924714,83569.15937760267,0.47987791938822477,-8.660762773615717e-09,5.668124233840044,0.43990606685687217,2.493442238164696,80.69673397317037,1994.7448540347752,0.5331976882091386,-inf
0.21483,1.0,5.104513736079719,372.61612098964315,83592.51542475638,0.48286083603819274,-6.297230896734619e-08,5.676172683297995,0.43997595720185273,2.497379509577044,80.7223774958413,1995.3787369984173,0.5365120400424364,-inf
0.21582,1.0,5.106336839005853,372.682655916477,83615.94527124212,0.4858531874849759,1.1324122439759778e-08,5.68424416344903,0.4400460572578273,2.5013292326165626,80.74810205590231,1996.0146231276017,0.5398368749833066,-12.273913629726783
0.21681,1.0,5.108165716841449,372.74938966829626,83639.44926947678,0.48885501856747043,-5.7128158204022845e-09,5.692338773968704,0.4401163679788101,2.5052914665040587,80.77390804031236,1996.6525219875773,0.543172242852745,-inf
0.2178,1.0,5.110000396954296,372.8163231366847,83663.02777040597,0.49186637438524194,5.8478450881693794e-08,5.700456614972294,0.4401868903138038,2.5092662707134066,80.79979583452503,1997.2924431063827,0.5465181937613799,-11.45273206641461
0.21879,1.0,5.11184090716959,372.8834572289482,83686.68113139998,0.49488730035162204,-6.830642824695588e-08,5.708597787315499,0.44025762522977535,2.513253705235472,80.82576583092487,1997.9343961833824,0.549874778168469,-inf
0.21978,1.0,5.11368727500759,372.9507928402974,83710.40970496881,0.49791784212241325,9.768241149288316e-08,5.71676239217266,0.4403285736788067,2.5172538302060303,80.85181841677112,1998.5783907912482,0.5532420468026814,-11.195878651370496
0.22077,1.0,5.115539528827127,373.0183308955444,83734.21385568198,0.5009580457086913,1.0082004564537784e-09,5.724950531678699,0.440399736647321,2.5212667064702394,80.8779539922754,1999.2244368228223,0.5566200507874347,-13.482494301981882
0.22176,1.0,5.117397696529627,373.08607230182935,83758.09394098693,0.5040079573532,8.58693276484246e-08,5.733162308208696,0.44047111510026454,2.525292394947491,80.9041729501086,1999.8725439845489,0.5600088415035557,-11.260002398919092
0.22275,1.0,5.119261806702619,373.15401799030815,83782.05032812848,0.5070676236440393,1.839818963844664e-09,5.7413978250208055,0.4405427100303206,2.529330957196854,80.93047569347826,2000.5227222433252,0.5634084707155993,-13.181419629018874
0.22374,1.0,5.121131887781164,373.2221688855683,83806.0833817364,0.5101370914347756,-7.680218914174476e-08,5.7496571857906345,0.44061452242179566,2.533382455006186,80.9568626228676,2001.1749814987086,0.566818990483084,-inf
0.22472999999999999,1.0,5.12300796835279,373.2905259167394,83830.19346833588,0.5132164078762972,7.201753007279877e-08,5.757940494785249,0.44068655326373396,2.5374469505445902,80.98333414085492,2001.8293317020418,0.5702404531958857,-11.347471976081179
0.22572,1.0,5.124890077614895,373.3590900341455,83854.3809631112,0.5163056204650712,3.315063423769971e-09,5.766247857124076,0.44075880356957003,2.5415245065916046,81.00989065934087,2002.4857830351095,0.5736729116278569,-12.88652444349749
0.22671,1.0,5.126778244536176,373.42786217873993,83878.64623749582,0.5194047769616796,-7.725590194240796e-08,5.774579378311628,0.4408312743410411,2.545615186124612,81.03653258628997,2003.1443455823996,0.5771164188463107,-inf
0.22769999999999999,1.0,5.128672498237789,373.49684329598807,83902.9896648098,0.5225139254307847,9.065692410104022e-08,5.782935164454881,0.44090396658457226,2.5497190525095625,81.06326033175401,2003.8050294799907,0.5805710282564274,-11.231892369119397
0.22869,1.0,5.130572868527001,373.56603435528564,83927.41162815013,0.5256331142980291,-1.1342594063989965e-08,5.791315322568117,0.4409768813341936,2.553836169769018,81.09007431630351,2004.4678451239813,0.5840367936644767,-inf
0.22968,1.0,5.132479384829909,373.6354363110832,83951.91250460011,0.5287623922438537,-5.8107097800075285e-09,5.799719959975227,0.4410500196056451,2.557966602054325,81.11697495415636,2005.132802753431,0.5875137691598373,-inf
0.23067,1.0,5.134392077030007,373.7050501334123,83976.49267763048,0.5319018082911084,6.905043363758524e-08,5.8081491847861075,0.4411233824324055,2.5621104140648665,81.14396266642882,2005.7999127779287,0.5910020092123427,-11.367517421530723
0.23166,1.0,5.13631097531573,373.7748768023178,84001.1525348414,0.5350514117923256,1.0998242316873077e-09,5.8166031058150045,0.44119697085911613,2.5662676709753067,81.17103787872333,2006.4691857179498,0.5945015686581395,-13.43719400604882
0.23265,1.0,5.138236109799269,373.8449172939765,84025.89246232086,0.538211252392531,3.079846777609419e-09,5.825081832368691,0.4412707859251892,2.5704384382478738,81.19820101510125,2007.1406320558815,0.5980125026583678,-12.922161978388898
0.23364,1.0,5.140167510973987,373.91517259733183,84050.71285140744,0.5413813800790801,-6.683677611363237e-10,5.833585474509126,0.4413448286844397,2.574622781863266,81.22545250530942,2007.8142624146465,0.6015348667545334,-inf
0.23463,1.0,5.142105209485722,373.98564370575997,84075.61409530442,0.544561845160434,-1.3829089340333669e-08,5.842114142928075,0.4414191001952421,2.578820768209209,81.25279278116288,2008.490087468294,0.6050687168449267,-inf
0.23562,1.0,5.144049236132764,374.05633161705896,84100.59658907642,0.547752698268511,3.4324457942602755e-08,5.850667948950954,0.4414936015205133,2.5830324640829914,81.28022227654193,2009.1681179419227,0.6086141091872345,-11.716168009393694
0.23661,1.0,5.145999622018348,374.12723733898207,84125.66073190092,0.5509539903773846,5.325815521928235e-08,5.85924700462753,0.44156833373423804,2.587257936770704,81.30774142979871,2009.8483646711722,0.6121711004193162,-11.496352360925837
0.2376,1.0,5.147956398398168,374.1983618836809,84150.80692481078,0.5541657727897062,3.203826963726897e-08,5.867851422649418,0.44164329791490586,2.591497253973561,81.33535068134535,2010.530838542601,0.6157397475441181,-11.750292521370604
0.23859,1.0,5.149919596680393,374.26970626769497,84176.03557069036,0.5573880971391133,4.176338208594644e-08,5.876481316354024,0.4417184951454928,2.595750483810504,81.36305047365067,2011.2155504936115,0.6193201079323482,-11.617577861710508
0.23958,1.0,5.1518892485781205,374.3412715174816,84201.34707652708,0.5606210154092502,2.7939037750002174e-10,5.8851367998156086,0.4417939265199831,2.6000176948977853,81.39084125364674,2011.9025115719276,0.6229122393436114,-14.12098970909445
0.24057,1.0,5.153865385956912,374.41305866386125,84226.74185115361,0.5638645799199828,-8.719329684936384e-08,5.893817987762594,0.441869593136809,2.6042989562750636,81.41872347031678,2012.5917328759779,0.6265161999110921,-inf
0.24156,1.0,5.15584804075857,374.4850687392397,84252.22030411739,0.5671188433214793,-6.77383269476195e-09,5.9025249955379655,0.44194549609556555,2.608594337369502,81.44669757348787,2013.283225525053,0.6301320481349769,-inf
0.24255,1.0,5.157837245382295,374.55730279143995,84277.78285131288,0.5703838586386256,7.264285386554548e-08,5.911257939321532,0.44202163651333143,2.612903908191327,81.47476401985017,2013.9770008080884,0.6337598429318063,-11.340124273622637
0.24354,1.0,5.159833032379748,374.6297618726109,84303.429910469,0.5736596792405276,7.767764245159015e-08,5.920016935960039,0.4420980155115718,2.617227739182829,81.50292326813558,2014.6730700644905,0.6373996436005862,-11.306445267487886
0.24453,1.0,5.161835434455062,374.70244703921765,84329.16190114655,0.5769463588430407,3.3017661138501354e-08,5.928802102971317,0.44217463421612274,2.621565901221121,81.53117577911553,2015.3714446840818,0.6410515098256008,-11.734034410305767
0.24552,1.0,5.163844484541071,374.7753593547969,84354.97924586138,0.5802439515198834,-5.458856406903579e-08,5.9376135585922745,0.44225149376043715,2.6259184656596584,81.55952201680194,2016.0721361367873,0.6447155016887592,-inf
0.24651,1.0,5.165860215723077,374.84849988717804,84380.88236895435,0.5835525116968193,-7.493570777228343e-08,5.946451421739459,0.4423285952823004,2.630285504292453,81.58796244724026,2016.7751559427966,0.6483916796631326,-inf
0.2475,1.0,5.16788266139131,374.9218697140027,84406.87169884089,0.5868720941715572,-4.875797046111075e-08,5.955315812101125,0.4424059399303376,2.6346670894346,81.61649754091417,2017.4805157320084,0.6520801046350635,-inf
0.24849,1.0,5.169911855164703,374.9954699199444,84432.94766688067,0.5902027541081145,-6.144780684280705e-09,5.964206850098026,0.44248352886072706,2.6390632938866956,81.64512777153845,2018.1882272141936,0.655780837897905,-inf
0.24948,1.0,5.171947830890897,375.0693015966948,84459.1107073742,0.5935445470396754,1.6354448462152508e-08,5.97312465688794,0.44256136323717843,2.6434741909379302,81.67385361605587,2018.8983021789118,0.6594939411551949,-12.084431518966449
0.25047,1.0,5.173990622569983,375.1433658401859,84485.36125643215,0.5968975288626751,9.707589825325159e-08,5.982069354326175,0.44263944422764956,2.6478998543301926,81.70267555342976,2019.6107524656732,0.6632194765140834,-11.193758509163635
0.25146,1.0,5.176040264659467,375.2176637616325,84511.6997564778,0.6002617558748362,-4.141710974181479e-08,5.991041065146409,0.4427177730173693,2.6523403584172263,81.73159406945636,2020.3255900828883,0.6669575065275958,-inf
0.25245,1.0,5.178096791388151,375.29219646264653,84538.1266461058,0.6036372846988044,3.595120361410409e-08,6.0000399125685595,0.44279635077947,2.6567957778165283,81.76060964592764,2021.0428269399845,0.6707080941097826,-11.690069375071069
0.25344,1.0,5.18016023767093,375.3669650683838,84564.64237359441,0.6070241723909038,5.9480211689333384e-08,6.009066020832582,0.4428751787140902,2.6612661878809964,81.78972277507258,2021.762475204387,0.6744713026565597,-11.43815080953868
0.25443,1.0,5.1822306384989485,375.4419707054226,84591.24738789136,0.6104224763736626,4.639823458774118e-09,6.018119514850536,0.4429542580222688,2.6657516643899553,81.81893394992447,2022.4845470633977,0.6782471959707362,-12.713455947945432
0.25542,1.0,5.184308029015799,375.51721450451475,84617.94213973565,0.613832254447364,-2.346110932194279e-08,6.027200520255147,0.44303358990918407,2.6702522835911395,81.84824366552056,2023.2090547538578,0.6820358382748488,-inf
0.25640999999999997,1.0,5.186392444670023,375.59269760609646,84644.72708390736,0.6172535648109807,-2.3477603861010724e-08,6.036309163493089,0.44311317559065155,2.6747681222823725,81.87765242130718,2023.9360106215934,0.6858372942344231,-inf
0.2574,1.0,5.188483921215088,375.6684211602705,84671.6026792223,0.6206864660654418,-9.44758618004471e-08,6.045445571830032,0.44319301629309416,2.679299257815081,81.90716072113483,2024.6654271213006,0.6896516289616019,-inf
0.25839,1.0,5.1905824944806955,375.74438631851166,84698.56938515061,0.6241310171894329,-7.857941923816726e-08,6.054609873222368,0.44327311324375207,2.6838457679796384,81.93676906964504,2025.3973167272281,0.6934789079882587,-inf
0.25938,1.0,5.192688200601479,375.8205942419338,84725.62766519088,0.6275872775696555,8.782878850865928e-08,6.063802196455147,0.44335346768043016,2.6884077311265986,81.96647797587735,2026.131692022337,0.6973191972996171,-11.242198602091827
0.26037,1.0,5.194801076321946,375.8970461123058,84752.77799136906,0.6310553070412128,-9.412642612005586e-08,6.0730226713254964,0.4434340808644848,2.6929852263283998,81.99628795807841,2026.868565817182,0.7011725633791254,-inf
0.26136,1.0,5.196921157929198,375.97374309341626,84780.02082847235,0.6345351657616173,-3.1379504861206443e-08,6.082271428024285,0.4435149540352421,2.697578332830057,82.02619952685218,2027.6079507333975,0.7050390730684636,-inf
0.26234999999999997,1.0,5.199048482472674,376.0506863751969,84807.3566520593,0.6380269143615082,7.713467837788814e-08,6.0915485978534605,0.4435960884620426,2.7021871306842353,82.05621320440976,2028.349859679533,0.7089187937350091,-11.306569696898055
0.26334,1.0,5.201183087306738,376.1278771571489,84834.78594169908,0.6415306138930739,-4.799029653668186e-08,6.100854312964567,0.44367748542468144,2.7068117005184416,82.08632951734442,2029.0943056724643,0.7128117932145265,-inf
0.26433,1.0,5.203325009633302,376.2053166317906,84862.3091742144,0.6450463257768043,-5.688593702757317e-08,6.1101887060955375,0.44375914619387896,2.711452123300438,82.11654898941042,2029.8413016588859,0.7167181397520047,-inf
0.26532,1.0,5.2054742871116675,376.2830060066988,84889.92683268257,0.6485741118795189,9.039086492634853e-08,6.119551910933039,0.44384107205727324,2.716108480658655,82.146872151144,2030.5908607531383,0.7206379020883543,-11.226722458715265
0.26631,1.0,5.207630957934767,376.3609465072401,84917.63940755559,0.6521140345278881,1.0285248919217339e-08,6.128944062163241,0.44392326432263407,2.720780854926331,82.17729954106197,2031.3429962668356,0.7245711494754312,-12.313253534669169
0.2673,1.0,5.2097950601430805,376.4391393517574,84945.44738652714,0.6556661564263385,-4.187093551877297e-08,6.138365295073855,0.44400572428858937,2.7254693287872076,82.20783169483153,2032.0977214411494,0.7285179515848206,-inf
0.26829,1.0,5.21196663215824,376.51758577084297,84973.35126240585,0.659230540726656,7.716393923828947e-09,6.147815745872814,0.4440884532673504,2.73017398555732,82.23846915368667,2032.8550496548569,0.7324783785851733,-12.456563281589832
0.26928,1.0,5.2141457128592865,376.5962870100721,85001.3515342368,0.6628072510415044,-6.231727240901819e-08,6.157295551739109,0.4441714525879293,2.7348949092291557,82.26921246562766,2033.614994453995,0.736452501157227,-inf
0.27027,1.0,5.216332341049023,376.67524431071047,85029.44869941907,0.666396351380339,5.7631693550774804e-08,6.16680485051341,0.44425472357337775,2.7396321841958002,82.3000621769967,2034.37756934361,0.7404403904225989,-11.450826191061475
0.27126,1.0,5.218526556292595,376.754458939982,85057.6432660799,0.6699979062595015,-8.050340554177638e-08,6.176343781198689,0.44433826757647876,2.7443858956945837,82.33101884570532,2035.1427881147322,0.7444421180661128,-inf
0.27225,1.0,5.2207283977739705,376.83393214976275,85085.93573619102,0.6736119805597938,8.260668522552807e-08,6.185912483289933,0.44442208593102256,2.7491561292104634,82.36208302318826,2035.9106643982943,0.7484577561775486,-11.27044055561083
0.27324,1.0,5.222937905668157,376.91366522610167,85114.32662581792,0.6772386397059138,4.293777067232441e-09,6.195511097591439,0.4445061800102042,2.753942971201198,82.39325527604912,2036.6812122001863,0.7524873774510153,-12.748713267988236
0.27423,1.0,5.225155119845226,376.9936594424237,85142.81644598724,0.6808779495034945,3.870319318366456e-08,6.205139765455334,0.44459055117142476,2.758746508419512,82.42453616561,2037.4544453957449,0.7565310550038827,-11.649145813751678
0.27522,1.0,5.227380080785119,377.0739160925285,85171.40571618406,0.6845299762606991,3.2545985106935406e-08,6.214798629329146,0.4446752007952031,2.7635668283986914,82.45592626234001,2038.2303780864115,0.760588862511888,-11.735589478913502
0.27621,1.0,5.229612829120246,377.15443647406653,85200.0949575958,0.6881947867327821,3.266720867145523e-08,6.224487832490442,0.44476013026567873,2.768404019215581,82.48742613863445,2039.009024421243,0.7646608741475357,-11.733539621899931
0.2772,1.0,5.231853405864175,377.2352218967703,85228.884696483,0.6918724481556568,-6.177069309387662e-08,6.23420751918846,0.4448453409803139,2.7732581696154273,82.51903637241885,2039.7903986859965,0.7687471646173965,-inf
0.27819,1.0,5.234101852030484,377.3162736686945,85257.77545855033,0.6955630281993292,8.995195202032848e-08,6.243957834422966,0.444930834333659,2.778129368813997,82.55075754113274,2040.5745151544156,0.7728478091103658,-11.226703944260512
0.27918,1.0,5.236358209471317,377.39759312642656,85286.76778131392,0.6992665950827568,-1.3635109041842954e-08,6.253738924449915,0.44501661175296964,2.783017706946362,82.58259023495091,2041.3613884150482,0.7769628834252853,-inf
0.28017,1.0,5.23862251973388,377.47918159384835,85315.86219722524,0.7029832174260394,4.3358381418556754e-08,6.26355093610569,0.4451026746495715,2.78792327446447,82.61453503874435,2042.1510329253363,0.7810924638067105,-11.59120561768355
0.28116,1.0,5.240894825127711,377.5610404205838,85345.05924941234,0.7067129643962792,-4.001315332402556e-08,6.273394017449858,0.44518902446418934,2.792846162707984,82.64659254890803,2042.9434634275851,0.7852366271069768,-inf
0.28215,1.0,5.243175167886126,377.6431709517632,85374.3594793034,0.7104559055994109,8.994494749003935e-09,6.283268317270388,0.4452756626312863,2.7977864634627396,82.67876336013187,2043.7386946219503,0.789395450666012,-12.377260711775827
0.28314,1.0,5.245463590852295,377.72557455272,85403.76343674283,0.7142121111763644,-1.125469850649097e-08,6.293173985500083,0.44536259060817734,2.8027442693303053,82.71104807621565,2044.5367414337763,0.7935690124181827,-inf
0.28413,1.0,5.247760137021867,377.80825259249536,85433.27167323903,0.7179816517455164,-7.14071191509902e-08,6.303111172949151,0.4454498098555711,2.8077196734887253,82.74344730285196,2045.337618835197,0.7977573908283515,-inf
0.28512,1.0,5.250064849542948,377.89120644382314,85462.88474195934,0.7217645984062411,9.25373015547848e-08,6.313080031310924,0.4455373218375445,2.8127127696963505,82.77596164762161,2046.1413418450165,0.8019606648958234,-11.21117368633715
0.28611,1.0,5.2523777724022125,377.97443750780315,85492.6032078441,0.7255610228372821,-6.668324132874659e-08,6.3230807135806515,0.4456251280506265,2.8177236526638243,82.80859173080724,2046.947925796021,0.8061789142636467,-inf
0.2871,1.0,5.254698949205176,378.05794716998184,85522.42762961192,0.7293709971333352,-3.659087539631401e-08,6.33311337332865,0.44571322997200635,2.8227524174052214,82.84133816615677,2047.7573858594626,0.8104122190370391,-inf
0.28809,1.0,5.257028424319681,378.14173684148557,85552.35857661889,0.7331945939664138,9.289249902622033e-09,6.343178165394234,0.4458016291080231,2.827799159855191,82.87420157890821,2048.5697374906176,0.814660659962682,-12.359957637699438
0.28908,1.0,5.259366242418503,378.22580794253486,85582.39662210735,0.737031886527464,-8.400725235446772e-08,6.353275245617489,0.44589032697472114,2.8328639766287838,82.9071825985731,2049.384996250398,0.8189243183638488,-inf
0.29007,1.0,5.261712448174423,378.31016189146214,85612.54233870404,0.7408829484876521,1.7030611587642855e-08,6.36340477066139,0.445979325084893,2.837946964861555,82.94028185412468,2050.2031776864133,0.8232032760973913,-12.056481818715808
0.29106,1.0,5.26406708702255,378.3948001321019,85642.79630965544,0.7447478541094583,-2.585417320233319e-08,6.373566898478816,0.4460686249803635,2.8430482226248053,82.9734999860107,2051.0242976299082,0.8274976156771758,-inf
0.29205,1.0,5.266430204397999,378.4797241063589,85673.1591175817,0.7486266781441384,-5.374282352477167e-08,6.38376178785872,0.4461582281996405,2.848167848519616,83.00683763413112,2051.848371898589,0.8318074201601537,-inf
0.29304,1.0,5.268801846117048,378.5649352678926,85703.63135009137,0.752519495889471,1.1589334292239075e-08,6.393989598663021,0.44624813629404037,2.8533059418868523,83.04029544384214,2052.6754164450326,0.8361327732105233,-12.248342851042436
0.29403,1.0,5.271182058453375,378.650435084831,85734.21360089877,0.7564263832053133,5.615757885379936e-08,6.40425049187989,0.44633835083087664,2.8584626028535007,83.07387406715195,2053.5054473862483,0.8404737591170148,-11.459102494390962
0.29502,1.0,5.27357088798559,378.73622503426844,85764.90646757088,0.7603474164965425,1.1062638805015014e-08,6.414544629538354,0.44642887338696646,2.8636379322552235,83.10757416031291,2054.338480944158,0.844830462773936,-12.271193748246406
0.29601,1.0,5.275968381444784,378.82230659677117,85795.71054927463,0.7642826726954048,8.918167964111491e-08,6.42487217462228,0.446519705542145,2.868832031558261,83.14139638141408,2055.1745333860827,0.8492029696615608,-11.227439267201936
0.297,1.0,5.278374586248129,378.9086812755141,85826.62645463554,0.7682322293431343,-2.305868775920317e-08,6.435233291402015,0.4466108489018131,2.8740450031542624,83.17534139878481,2056.013621232474,0.8535913659368158,-inf
0.29799,1.0,5.280789549736572,378.99535056888857,85857.65479049641,0.7721961644842946,7.580709393550934e-11,6.445628144977429,0.4467023050646416,2.8792769499509476,83.20940987897673,2056.855760959842,0.8579957383158828,-14.762149929583257
0.29898,1.0,5.283213319860932,379.08231599511123,85888.79617202385,0.7761745567708226,8.35185169023589e-08,6.456056901702784,0.44679407565156887,2.8845279757502267,83.24360249757072,2057.7009692678876,0.8624161741898029,-11.2596286256595
0.29997,1.0,5.285645945029417,379.16957908671964,85920.05122045348,0.7801674854451508,-1.1089301210631676e-08,6.466519729101577,0.4468861622993022,2.8897981851709273,83.27791993676747,2058.549263019952,0.8668527616057231,-inf
0.30096,1.0,5.288087473650249,379.2571413741431,85951.42055634486,0.7841750302775363,1.4781818435949391e-08,6.477016795594097,0.446978566640946,2.8950876834039825,83.31236287817654,2059.4006590647587,0.8713055891972625,-12.125051001680239
0.30195,1.0,5.29053795481774,379.34500441028945,85982.90480968483,0.788197271671887,-4.172259764345654e-08,6.487548270924162,0.4470712903349704,2.900396576592471,83.34693201362035,2060.2551745034853,0.8757747463020966,-inf
0.30294,1.0,5.292997437778675,379.43316975138055,86014.50461201796,0.7922342905919108,-6.868269579740628e-08,6.498114325840143,0.4471643350426143,2.9057249715451934,83.38162803672112,2061.112826481802,0.8802603228799009,-inf
0.30393,1.0,5.295465972237232,379.52163896786266,86046.22060093371,0.7962861686111853,-9.777013758593968e-08,6.508715132289103,0.4472577024407356,2.9110729759088727,83.41645164769984,2061.973632308489,0.8847624095679836,-inf
0.30492,1.0,5.297943608202532,379.610413638916,86078.05341781347,0.800352987895439,-6.764523448055116e-08,6.519350863330888,0.4473513942153298,2.916440698089987,83.45140355096856,2062.8376093959273,0.8892810976615989,-inf
0.30591,1.0,5.300430396141092,379.6994953578918,86110.00371006985,0.8044348312305113,-5.0149160557566584e-08,6.530021693239434,0.4474454120679285,2.9218282473440307,83.48648445752617,2063.7047753193215,0.8938164791450125,-inf
0.3069,1.0,5.30292638682436,379.788885726824,86142.07212889458,0.8085317820045084,-1.3795987285902813e-08,6.540727797416773,0.4475397577091213,2.9272357336972172,83.52169508255136,2064.575147757191,0.898368646671676,-inf
0.30789,1.0,5.305431631481191,379.87858636186434,86174.25933149752,0.812643924236064,-4.971329801151115e-08,6.551469352494693,0.4476344328649516,2.9326632680360736,83.55703614779829,2065.448744550599,0.9029376935956267,-inf
0.30888,1.0,5.307946181492901,379.9685988823378,86206.56597660859,0.816771342532898,9.556145101896619e-08,6.562246536154372,0.4477294392640088,2.938110961944581,83.59250837678779,2066.325583584276,0.9075237139254421,-11.190186743428281
0.30987,1.0,5.310470089079369,380.0589249352774,86238.99273457602,0.8209141222023347,-1.3488352834656326e-08,6.573059527558111,0.4478247786663301,2.943578928089323,83.62811250560732,2067.2056830535894,0.9121268024470385,-inf
0.31086,1.0,5.313003406308024,380.1495661599238,86271.54027276416,0.8250723491043244,4.3986190689793154e-09,6.583908506744942,0.4479204528215573,2.9490672796768975,83.66384926729734,2068.089061078588,0.9167470545603604,-12.728999638713578
0.31185,1.0,5.315546186008612,380.240524220439,86304.2092690187,0.8292461097976068,-3.197059683657245e-08,6.594793655204194,0.44801646350747576,2.9545761309661227,83.69971940625182,2068.975736059966,0.9213845664417855,-inf
0.31284,1.0,5.318098481163355,380.33180078405655,86337.00040267875,0.833435491450889,6.200455402449735e-08,6.605715155506286,0.4481128125042569,2.9601055969359167,83.73572366860819,2069.865726441517,0.9260394349454322,-11.405611685030179
0.31383,1.0,5.320660345440572,380.42339754014023,86369.91436242746,0.837640581931473,3.5588210778314536e-08,6.616673191641854,0.4482095016169045,2.965655793587728,83.77186281064402,2070.7590509176866,0.9307117577016366,-11.68299264335418
0.31482,1.0,5.323231832661051,380.51531618107117,86402.95183842743,0.8418614697274415,1.4844068374486599e-08,6.627667948698948,0.4483065326527245,2.9712268376548203,83.80813759036819,2071.6557282257186,0.9354016330304905,-12.119983218741881
0.31581,1.0,5.32581299710298,380.6075584131259,86436.11352680356,0.8460982440008108,4.738463061926269e-08,6.638699613060564,0.4484039074341312,2.976818846777812,83.84454877231612,2072.5557772641855,0.9401091600009007,-11.539417247426945
0.31679999999999997,1.0,5.3284038935781775,380.7001259591681,86469.40013075751,0.8503509946055445,-6.613858261061979e-09,6.649768372460879,0.4485016278018071,2.9824319395536776,83.88109712874308,2073.459217122487,0.944834438450605,-inf
0.31779,1.0,5.331004577127169,380.79302054772353,86502.81235607207,0.8546198120448518,-8.56224744438805e-09,6.660874415803796,0.4485996956018222,2.988066235371548,83.91778343481784,2074.3660669620417,0.9495775689387242,-inf
0.31878,1.0,5.333615103324106,380.8862439238462,86536.35091559168,0.8589047875254038,4.402347286713848e-09,6.672017933361609,0.44869811269842286,2.9937218545893853,83.95460847341577,2075.276346134769,0.9543386528060043,-12.726841373265076
0.31977,1.0,5.336235528200547,380.979797846362,86570.01652809305,0.8632060129512817,-5.943637688687887e-08,6.68319911673646,0.44879688097077386,2.999398918497954,83.9915730339126,2076.190074153269,0.9591177921680907,-inf
0.32076,1.0,5.338865908016748,381.0736840796745,86603.80991491198,0.8675235808928626,3.980945706416606e-09,6.694418158725904,0.4488960023032958,3.0050975491986485,84.02867790857819,2077.1072706016816,0.9639150898809584,-12.776709673466156
0.32175,1.0,5.3415062997190645,381.1679044100625,86637.73180666627,0.8718575846667338,1.179992210609271e-08,6.7056752536181845,0.4489954786048493,3.0108178698669907,84.06592389976824,2078.0279553134633,0.9687306496297042,-12.23320133364404
0.32273999999999997,1.0,5.344156760482555,381.2624606293223,86671.78293651775,0.8762081182676931,8.904655999231182e-08,6.716970596914762,0.44909531178945733,3.016560004502052,84.10331181271955,2078.9521481932834,0.9735645758529923,-11.222445786173516
0.32373,1.0,5.346817348092142,381.35735454833736,86705.96404577294,0.8805752764368778,1.0130053382795268e-07,6.728304385578442,0.4491955037922769,3.0223240781476943,84.14084246154134,2079.8798693651306,0.9784169738187531,-11.157756562595168
0.32472,1.0,5.349488120713917,381.4525879888856,86740.27588050939,0.8849591546307455,5.108901035555392e-09,6.739676817899142,0.4492960565599358,3.0281102167705014,84.17851666560888,2080.8111390831664,0.9832879495897172,-12.65108641758855
0.32571,1.0,5.352169136818908,381.5481627808923,86774.71919044697,0.889359849014435,-3.1431360980604955e-08,6.751088093454865,0.4493969720472872,3.0339185472231094,84.21633524835768,2081.7459777019153,0.988177610016039,-inf
