r,sigma,Df,A,W,p,Q,S,CS,PiAI,Roy
0.0495,1.0,4.863962155653163,363.73035429252536,80500.43977141005,4.58920385525543,0.43062488062022775,1.9762253623112587,78688.5225287195,1911.462085717884,99.5448429700529
0.05049,1.0,4.865103451055875,363.77302520764204,80515.11301453073,4.59446725855346,0.43066973375190476,1.9786979909730624,78704.91549917123,1911.8602955264282,101.66278008776038
0.05148,1.0,4.866247605668837,363.8157979997465,80529.82298844967,4.599742798133921,0.43071469448634603,1.981176814014022,78721.34950991914,1912.2595022652436,103.78602367542564
0.05247,1.0,4.867394630240961,363.85867303467444,80544.56983114504,4.605030516186174,0.43075976321161663,1.983661854734625,78737.82471514813,1912.6597096797134,105.91459369824129
0.05346,1.0,4.868544535673623,363.9016506837013,80559.35368275475,4.610330455142768,0.4308049403220126,1.9861531365925376,78754.34127141032,1913.0609215727222,108.04851022384445
0.05445,1.0,4.869697332715738,363.9447313121431,80574.17468103295,4.615642657536129,0.4308502262045647,1.9886506830788793,78770.89933269146,1913.4631416848147,110.18779341625314
0.05544,1.0,4.870853032421145,363.9879152964493,80589.03296816345,4.620967166216074,0.43089562125927244,1.991154517905375,78787.4990578095,1913.8663738739165,112.33246354659306
0.05643,1.0,4.872011645691223,364.0312030071066,80603.92868394488,4.6263040241341935,0.4309411258788638,1.9936646648183076,78804.14060301482,1914.2706219355846,114.48254098352538
0.05742,1.0,4.873173183503583,364.0745948171851,80618.8619691974,4.631653274453091,0.4309867404589113,1.996181147692381,78820.82412568944,1914.6758896928618,116.63804619890527
0.05841,1.0,4.874337656988306,364.1180911051824,80633.83296689697,4.6370149605837145,0.4310324654011975,1.9987039905626351,78837.549785579,1915.082181026212,118.79899977032576
0.0594,1.0,4.8755050773517,364.1616922521728,80648.84182103915,4.642389126150285,0.43107830111033874,2.001233217593975,78854.3177435592,1915.4894998435454,120.96542238008357
0.06039,1.0,4.876675455723843,364.205398636111,80663.88867436777,4.647775814918723,0.4311242479870412,2.003768853019192,78871.12815916918,1915.8978500203061,123.13733481202442
0.06138,1.0,4.877848803311049,364.24921063752566,80678.97367064464,4.65317507087012,0.4311703064348388,2.0063109212020223,78887.98119307669,1916.3072354593546,125.31475795582364
0.06237,1.0,4.879025131624553,364.2931286480543,80694.09695805494,4.658586938311003,0.43121647687019565,2.0088594467319822,78904.8770107762,1916.7176601808005,127.49771281366482
0.06336,1.0,4.880204451794448,364.337153044826,80709.25867898925,4.664011461547096,0.431262759692181,2.011414454142763,78921.8157714927,1917.1291280524556,129.68622048322044
0.06435,1.0,4.881386775255734,364.3812842160749,80724.45898025928,4.669448685211546,0.4313091553127858,2.0139759681949903,78938.7976392759,1917.5416430593357,131.88030217588656
0.06534,1.0,4.88257211374836,364.42552256113373,80739.69801309796,4.674898654266547,0.4313556641569151,2.0165440138774153,78955.82278300033,1917.955209303653,134.07997921800512
0.06633,1.0,4.88376047855487,364.4698684619793,80754.97592180585,4.680361413639674,0.43140228662870456,2.0191186160929115,78972.89136403595,1918.3698307053285,136.28527303081864
0.06732,1.0,4.884951881491443,364.51432232021733,80770.29285850827,4.68583700869913,0.4314490231552976,2.0216998000681814,78990.00355227417,1918.7855113912774,138.49620515810437
0.06831,1.0,4.886146334069325,364.55888452578637,80785.64897066756,4.691325484853327,0.4314958741497998,2.0242875910080196,79007.15951256645,1919.2022553659883,140.71279724377277
0.0693,1.0,4.887343848028457,364.6035554768686,80801.04440902839,4.6968268878075925,0.4315428400348454,2.0268820143165125,79024.35941335301,1919.6200667211274,142.93507104735588
0.07029,1.0,4.888544435185019,364.64833557419746,80816.4793253466,4.702341263492317,0.43158992123585754,2.029483095534772,79041.6034241966,1920.0389495756267,145.1630484405576
0.07128,1.0,4.889748107431428,364.69322522105455,80831.95387238832,4.707868658064106,0.4316371181810437,2.0320908603416483,79058.89171578153,1920.4589080756662,147.3967514079954
0.07227,1.0,4.890954876507623,364.73822481473934,80847.46820052438,4.713409117796727,0.4316844312912981,2.034705334459299,79076.22445621557,1920.879946304833,149.63620204094974
0.07326,1.0,4.8921647545347176,364.78333476646696,80863.02246567424,4.718962689339141,0.4317318610037504,2.03732654387565,79093.60181965707,1921.3020684936953,151.88142255416636
0.07425,1.0,4.893377753557591,364.8285554843075,80878.61682249518,4.72452941949654,0.4317794077515718,2.0399545146550935,79111.02397891866,1921.7252788401313,154.13243527289197
0.07524,1.0,4.894593885621122,364.87388737602816,80894.25142551705,4.7301093552680245,0.4318270719673384,2.0425892729707056,79128.49110669964,1922.149581539264,156.38926263572625
0.07623,1.0,4.895813162770189,364.9193308490921,80909.92642914088,4.7357025438476015,0.431874854083027,2.0452308451048027,79146.00337558468,1922.574980783435,158.6519271952123
0.07722,1.0,4.897035597354604,364.96488632202033,80925.64199217773,4.741309032772838,0.4319227545434622,2.047879257577043,79163.56096297335,1923.001480881946,160.920451628453
0.07821,1.0,4.89826120157171,365.0105542073414,80941.3982710389,4.746928869704927,0.4319707737861349,2.05053453695418,79181.16404368459,1923.429086081408,163.19485872316574
0.07919999999999999,1.0,4.899489987771325,365.0563349229541,80957.1954242742,4.752562102577284,0.43201891225464845,2.053196709978103,79198.8127948855,1923.8578006854798,165.47517138823846
0.08019,1.0,4.900721968455725,365.10222889212235,80973.0336125709,4.758208779596919,0.43206717039871156,2.0558658035667476,79216.50739609067,1924.287629054836,167.76141265468664
0.08118,1.0,4.90195715612719,365.14823653779234,80988.91299648347,4.763868949171749,0.43211554866741075,2.058541844750992,79234.2480266964,1924.7185755472829,170.05360567132672
0.08216999999999999,1.0,4.903195563059297,365.19435827407426,81004.83373302943,4.769542659800426,0.43216404749912934,2.0612248605791152,79252.03486228394,1925.1506444279514,172.35177369735655
0.08316,1.0,4.904437202135492,365.2405945374711,81020.79598816823,4.775229960481102,0.4322126673585012,2.0639148784697676,79269.86808817249,1925.5838401985236,174.65594013231228
0.08415,1.0,4.905682085781825,365.2869457471286,81036.7999209174,4.780930900193843,0.4322614086893702,2.066611925764329,79287.74788216832,1926.0181671781795,176.96612847960233
0.08514,1.0,4.906930226957969,365.3334123417358,81052.8456980994,4.786645528384009,0.43231027195845545,2.0693160301444156,79305.67443058142,1926.4536298926678,179.28236238228988
0.08613,1.0,4.908181638394911,365.37999475113793,81068.93348299674,4.792373894592409,0.43235925762175725,2.072027219311863,79323.64791590381,1926.8902327749931,181.60466559675902
0.08712,1.0,4.909436332823624,365.4266934048505,81085.06343875412,4.798116048567605,0.4324083661346317,2.0747455210854735,79341.66852050503,1927.3279802551851,183.9330620013931
0.08811,1.0,4.910694323280026,365.47350874340634,81101.23573291536,4.803872040416176,0.43245759796521605,2.077470963530641,79359.7364315597,1927.766876879994,186.26757560878644
0.0891,1.0,4.91195562287626,365.5204412098375,81117.45053401873,4.80964192049255,0.43250695358434643,2.080203574863798,79377.85183734998,1928.2069272230783,188.60823055832282
0.09009,1.0,4.913220244572006,365.5674912411641,81133.7080081937,4.8154257392882185,0.43255643345548667,2.082943383356262,79396.01492356947,1928.6481357952111,190.95505110812124
0.09108,1.0,4.914488201479409,365.6146592797394,81150.00832369692,4.821223547582088,0.4326060380481502,2.085690417463934,79414.22587824988,1929.0905071639663,193.30806164733318
0.09207,1.0,4.915759506786853,365.66194577041017,81166.35164977745,4.827035396404527,0.4326557678345392,2.0884447057959,79432.48489052877,1929.5340459237773,195.66728669413078
0.09306,1.0,4.917034173911415,365.70935116618296,81182.73815894342,4.83286133711361,0.4327056232962461,2.091206277180074,79450.79215311157,1929.978756755749,198.03275090269477
0.09405,1.0,4.918312216117709,365.75687591404443,81199.16802129082,4.8387014212092945,0.43275560490747617,2.093975160502093,79469.14785611225,1930.4246442780322,200.40447904889774
0.09504,1.0,4.919593646822814,365.80452046630114,81215.6414090389,4.844555700484364,0.4328057131484614,2.0967513848355788,79487.55219197935,1930.8717131654919,202.78249604319345
0.09603,1.0,4.920878479520045,365.8522852777405,81232.15849539518,4.850424226988371,0.43285594850210085,2.0995349794106204,79506.00535426357,1931.319968119764,205.16682692848323
0.09702,1.0,4.922166727778947,365.90017080562745,81248.7194545545,4.856307053028987,0.43290631145395503,2.102325973614605,79524.50753761681,1931.769413869236,207.55749688098658
0.09801,1.0,4.9234584051690735,365.9481775068689,81265.3244605641,4.86220423113572,0.43295680248888874,2.1051243969604667,79543.05893655974,1932.2200551391045,209.95453120786667
0.099,1.0,4.924753525564895,365.99630584934204,81281.97369185786,4.868115814211792,0.43300742210447274,2.1079302792178645,79561.65975040698,1932.6718967710215,212.35795536107784
0.09999,1.0,4.9260521026884305,366.0445562948933,81298.66732445259,4.874041855309802,0.43305817079086756,2.110743650218589,79580.31017587721,1933.1249435435775,214.767794918859
0.10098,1.0,4.927354150261692,366.09292930500317,81315.40553421449,4.8799824077080345,0.4331090490375242,2.113564539922274,79599.01040955505,1933.5792002321075,217.18407559279905
0.10197,1.0,4.928659682311629,366.14142535211215,81332.1885013935,4.88593752506284,0.43316005734658186,2.1163929785480358,79617.76065281664,1934.0346717283414,219.60682324214
0.10296,1.0,4.929968712941422,366.1900449111181,81349.01640722086,4.891907261297091,0.433211196222807,2.1192289964775486,79636.56110813399,1934.4913629506245,222.0360638649294
0.10395,1.0,4.931281256101783,366.23878845088007,81365.88943050646,4.897891670488029,0.4332624661635396,2.122072624157502,79655.41197537923,1934.9492787541533,224.471823588521
0.10494,1.0,4.932597325895893,366.28765644554323,81382.80775217369,4.903890807019708,0.43331386767209057,2.124923892231319,79674.31345675055,1935.4084240506224,226.91412868396793
0.10593,1.0,4.933916936731871,366.3366493801936,81399.7715575246,4.90990472566047,0.43336540126442824,2.127782831605962,79693.2657592331,1935.8688038680123,229.36300557421515
0.10692,1.0,4.9352401027891215,366.3857677310407,81416.78102830391,4.9159334812991515,0.4334170674457333,2.130649473222973,79712.2690859786,1936.3304231411819,231.8184808105155
0.10791,1.0,4.936566838475768,366.435011982399,81433.83634949982,4.92197712917383,0.4334688667304858,2.13352384825635,79731.32364369297,1936.7932868913294,234.2805810943328
0.1089,1.0,4.937897158276154,366.48438262102167,81450.9377070753,4.928035724797552,0.43352079963576035,2.1364059880478288,79750.42964017228,1937.2574001661303,236.74933327134056
0.10989,1.0,4.939231076674629,366.5338801332694,81468.08528683375,4.934109323921726,0.4335728666778749,2.139295924074774,79769.58728307058,1937.7227680098135,239.22476432867674
0.11088,1.0,4.940568608460474,366.5835050164217,81485.27927895173,4.940197982689869,0.4336250683857696,2.1421936880831356,79788.79678482401,1938.1893955827709,241.70690141062812
